STOCKID,STOCKNAME,STOCKSYMBOL,STOCKEXCHANGE,PURCHASEPRICE,PURCHASEDATE,QUANTITY,INVESTMENTACCOUNTID
3557,Housing Development Finance Corporation Limited, HDFC,BSE,265,YYYY-52-DD 16:52:SS,43,HOCS65822419358818
3558,Cipla Limited, CIPLA,NSE,809,YYYY-32-DD 22:32:SS,61,ELTA68115954151147
3559,Axis Bank Limited, AXISBANK,BSE,295,YYYY-55-DD 17:55:SS,8,YAYC83712484130433
3560,Mahindra & Mahindra Limited, M&M,NSE,424,YYYY-09-DD 09:09:SS,59,TAOH76520490833146
3561,Wipro Limited, WIPRO,BSE,146,YYYY-20-DD 09:20:SS,12,WGXM33982760077673
3562,Tech Mahindra Limited, TECHM,NSE,614,YYYY-49-DD 05:49:SS,73,QNCZ98241997977700
3563,Tata Consumer Products Limited, TATACONSUM,BSE,551,YYYY-47-DD 23:47:SS,47,KKYD65612372616221
3564,Tata Consumer Products Limited, TATACONSUM,BSE,970,YYYY-15-DD 23:15:SS,97,KWON24570272666032
3565,Kotak Mahindra Bank Limited, KOTAKBANK,NSE,854,YYYY-12-DD 12:12:SS,93,YDBX38237957940883
3566,Tata Consultancy Services Limited, TCS,NSE,919,YYYY-22-DD 21:22:SS,96,ROLG68810352018385
3567,Asian Paints Limited, ASIANPAINT,NSE,237,YYYY-00-DD 15:00:SS,26,UGNA07850232415179
3568,Maruti Suzuki India Limited, MARUTI,BSE,189,YYYY-26-DD 18:26:SS,87,UYOR62639856961419
3569,Bajaj Finserv Limited, BAJAJFINSV,NSE,301,YYYY-22-DD 21:22:SS,20,SSEV87455935495815
3570,Divi's Laboratories Limited, DIVISLAB,BSE,391,YYYY-02-DD 20:02:SS,4,GDTW38956188328466
3571,Wipro Limited, WIPRO,NSE,220,YYYY-45-DD 21:45:SS,43,DAPB30506403363924
3572,Coal India Limited, COALINDIA,NSE,728,YYYY-17-DD 23:17:SS,97,NTPB67286748127981
3573,Bajaj Finance Limited, BAJFINANCE,BSE,825,YYYY-01-DD 17:01:SS,70,ZCES66077930722449
3574,Hindustan Unilever Limited, HINDUNILVR,NSE,573,YYYY-21-DD 14:21:SS,11,HIRB93874920303716
3575,Sun Pharmaceutical Industries Limited, SUNPHARMA,NSE,799,YYYY-01-DD 09:01:SS,85,KAKK19953747654475
3576,Tata Consumer Products Limited, TATACONSUM,BSE,507,YYYY-02-DD 04:02:SS,36,LUCS13481152662640
3577,Axis Bank Limited, AXISBANK,BSE,689,YYYY-10-DD 13:10:SS,63,DDMF03377819497244
3578,Hero MotoCorp Limited, HEROMOTOCO,NSE,826,YYYY-54-DD 19:54:SS,77,WEGF57998830259607
3579,Dr. Reddy's Laboratories Limited, DRREDDY,BSE,250,YYYY-39-DD 06:39:SS,3,XPYW07283322570586
3580,Infosys Limited, INFY,NSE,728,YYYY-04-DD 07:04:SS,70,CGTH86872332786541
3581,HCL Technologies Limited, HCLTECH,NSE,351,YYYY-01-DD 20:01:SS,60,IOLN76951900278381
3582,Bharti Airtel Limited, BHARTIARTL,NSE,771,YYYY-16-DD 20:16:SS,61,RKXT45861188314452
3583,Titan Company Limited, TITAN,NSE,449,YYYY-59-DD 05:59:SS,31,MVFX79983603280189
3584,ITC Limited, ITC,BSE,945,YYYY-01-DD 13:01:SS,16,LHSB01264070204974
3585,ITC Limited, ITC,NSE,292,YYYY-50-DD 14:50:SS,7,VRUY54294892649285
3586,UltraTech Cement Limited, ULTRACEMCO,BSE,991,YYYY-15-DD 02:15:SS,15,FDLY36577647672688
3587,Divi's Laboratories Limited, DIVISLAB,NSE,679,YYYY-18-DD 11:18:SS,73,UGNA07850232415179
3588,Britannia Industries Limited, BRITANNIA,NSE,303,YYYY-37-DD 05:37:SS,41,IUPQ04312511976719
3589,Adani Green Energy Limited, ADANIGREEN,BSE,800,YYYY-10-DD 12:10:SS,93,HOBW46419963173504
3590,Cipla Limited, CIPLA,NSE,771,YYYY-06-DD 18:06:SS,75,UMYO03418032606292
3591,Britannia Industries Limited, BRITANNIA,NSE,805,YYYY-29-DD 06:29:SS,71,XKCT46771791410813
3592,Power Grid Corporation of India Limited, POWERGRID,BSE,710,YYYY-03-DD 20:03:SS,86,YWDB35050239542641
3593,Larsen & Toubro Limited, LT,NSE,381,YYYY-59-DD 18:59:SS,62,XFKE62682093818789
3594,Eicher Motors Limited, EICHERMOT,NSE,956,YYYY-33-DD 08:33:SS,1,UGSW17394710819902
3595,Housing Development Finance Corporation Limited, HDFC,NSE,494,YYYY-02-DD 18:02:SS,80,ZWYL54338960744525
3596,Mahindra & Mahindra Limited, M&M,BSE,138,YYYY-08-DD 23:08:SS,66,UYOR62639856961419
3597,HCL Technologies Limited, HCLTECH,BSE,140,YYYY-49-DD 03:49:SS,4,WFJD37815561955943
3598,Infosys Limited, INFY,BSE,859,YYYY-07-DD 12:07:SS,78,JOLE63650662336458
3599,Hero MotoCorp Limited, HEROMOTOCO,BSE,726,YYYY-51-DD 07:51:SS,76,EEXG75222747150043
3600,Bajaj Finance Limited, BAJFINANCE,NSE,871,YYYY-26-DD 21:26:SS,49,WDCG02112154842857
3601,Kotak Mahindra Bank Limited, KOTAKBANK,NSE,241,YYYY-40-DD 02:40:SS,24,JHUC10846070906596
3602,Bajaj Auto Limited, BAJAJ-AUTO,NSE,983,YYYY-04-DD 22:04:SS,50,VZQH55264003139536
3603,ITC Limited, ITC,NSE,186,YYYY-11-DD 13:11:SS,21,EUTM07630640114632
3604,Titan Company Limited, TITAN,BSE,132,YYYY-07-DD 12:07:SS,49,QASD65383442571955
3605,Tata Consumer Products Limited, TATACONSUM,NSE,460,YYYY-00-DD 19:00:SS,93,YNQE71227932134434
3606,Hindustan Zinc Limited, HINDZINC,BSE,203,YYYY-29-DD 17:29:SS,4,IEEB94983333949661
3607,HCL Technologies Limited, HCLTECH,BSE,101,YYYY-46-DD 00:46:SS,73,ZBCO67028469930733
3608,HDFC Bank Limited, HDFCBANK,NSE,194,YYYY-59-DD 22:59:SS,44,WUFS94207643058505
3609,Coal India Limited, COALINDIA,BSE,612,YYYY-51-DD 00:51:SS,79,MTXJ18666380024418
3610,HDFC Bank Limited, HDFCBANK,NSE,670,YYYY-47-DD 20:47:SS,51,KMFX20671501619827
3611,Adani Ports and Special Economic Zone Limited, ADANIPORTS,NSE,394,YYYY-09-DD 10:09:SS,1,PRMQ53105321653997
3612,ICICI Bank Limited, ICICIBANK,BSE,176,YYYY-24-DD 12:24:SS,91,HIYC21009655907077
3613,HDFC Bank Limited, HDFCBANK,BSE,879,YYYY-42-DD 08:42:SS,77,PMRC80893166094831
3614,Larsen & Toubro Infotech Limited, LTI,BSE,662,YYYY-14-DD 16:14:SS,16,BRGJ87533386224135
3615,Titan Company Limited, TITAN,BSE,945,YYYY-02-DD 04:02:SS,66,UUIA80336062143022
3616,Adani Green Energy Limited, ADANIGREEN,BSE,814,YYYY-12-DD 10:12:SS,51,NQNS96478504808029
3617,Bharti Airtel Limited, BHARTIARTL,BSE,469,YYYY-25-DD 00:25:SS,100,OJYI13022913551198
3618,Kotak Mahindra Bank Limited, KOTAKBANK,NSE,867,YYYY-36-DD 02:36:SS,100,KNQT68469678183502
3619,Bajaj Auto Limited, BAJAJ-AUTO,NSE,492,YYYY-29-DD 11:29:SS,96,RMEY41017885490594
3620,Divi's Laboratories Limited, DIVISLAB,BSE,473,YYYY-14-DD 20:14:SS,9,QNRZ48220629143856
3621,Hindustan Zinc Limited, HINDZINC,BSE,757,YYYY-03-DD 00:03:SS,33,JIVF27725135684410
3622,HDFC Bank Limited, HDFCBANK,BSE,549,YYYY-29-DD 04:29:SS,42,XTDE14445910277208
3623,HCL Technologies Limited, HCLTECH,BSE,640,YYYY-12-DD 03:12:SS,81,WPUM67358882715342
3624,Shree Cement Limited, SHREECEM,BSE,331,YYYY-22-DD 09:22:SS,42,HUVL17510842619035
3625,SBI Life Insurance Company Limited, SBILIFE,BSE,874,YYYY-22-DD 13:22:SS,12,NVDI90545785990699
3626,Eicher Motors Limited, EICHERMOT,BSE,529,YYYY-38-DD 19:38:SS,55,FOGJ89695148277989
3627,HDFC Bank Limited, HDFCBANK,BSE,919,YYYY-52-DD 02:52:SS,47,FNZE64677329896290
3628,Axis Bank Limited, AXISBANK,NSE,319,YYYY-49-DD 09:49:SS,20,TXKM53201463223004
3629,HDFC Bank Limited, HDFCBANK,NSE,813,YYYY-27-DD 21:27:SS,32,YFGO54109463347429
3630,HDFC Bank Limited, HDFCBANK,NSE,556,YYYY-30-DD 07:30:SS,46,TQXW89905555161981
3631,Tech Mahindra Limited, TECHM,BSE,468,YYYY-58-DD 14:58:SS,51,PEZP78773008606128
3632,Hindustan Unilever Limited, HINDUNILVR,NSE,925,YYYY-53-DD 12:53:SS,65,LJJG54442821193683
3633,Asian Paints Limited, ASIANPAINT,BSE,351,YYYY-48-DD 17:48:SS,55,DVNE95149330639412
3634,ICICI Bank Limited, ICICIBANK,BSE,865,YYYY-58-DD 04:58:SS,65,XFKE62682093818789
3635,Bharti Airtel Limited, BHARTIARTL,NSE,739,YYYY-52-DD 06:52:SS,26,YUKX17812749773388
3636,Grasim Industries Limited, GRASIM,BSE,320,YYYY-40-DD 16:40:SS,98,QTOE21627918342267
3637,Infosys Limited, INFY,NSE,382,YYYY-41-DD 09:41:SS,99,ZEAT76113248600247
3638,Tata Motors Limited, TATAMOTORS,NSE,928,YYYY-24-DD 15:24:SS,64,LGUX21835310251146
3639,Tata Steel Limited, TATASTEEL,NSE,890,YYYY-25-DD 08:25:SS,54,HORE91172449873631
3640,Larsen & Toubro Infotech Limited, LTI,BSE,961,YYYY-52-DD 13:52:SS,76,PWAU06055055395282
3641,Reliance Industries Limited, RELIANCE,BSE,504,YYYY-18-DD 06:18:SS,31,MFFD92621155221459
3642,Tata Motors Limited, TATAMOTORS,NSE,813,YYYY-34-DD 12:34:SS,38,BLIP12308458204238
3643,Bajaj Auto Limited, BAJAJ-AUTO,NSE,445,YYYY-32-DD 18:32:SS,12,BFZI24803483631005
3644,Adani Green Energy Limited, ADANIGREEN,NSE,589,YYYY-26-DD 19:26:SS,40,EOBQ12591845300285
3645,HCL Technologies Limited, HCLTECH,NSE,147,YYYY-45-DD 14:45:SS,14,MTYC31629451129931
3646,Reliance Industries Limited, RELIANCE,NSE,583,YYYY-54-DD 02:54:SS,72,WZLP33245940964475
3647,Cipla Limited, CIPLA,BSE,152,YYYY-36-DD 08:36:SS,1,JUPO88601819066403
3648,Hindustan Petroleum Corporation Limited, HINDPETRO,BSE,886,YYYY-03-DD 20:03:SS,19,GDTW38956188328466
3649,Axis Bank Limited, AXISBANK,NSE,249,YYYY-20-DD 02:20:SS,51,IQYT47944865456427
3650,Adani Enterprises Limited, ADANIENT,NSE,874,YYYY-21-DD 18:21:SS,57,VAYU39062677360229
3651,Adani Ports and Special Economic Zone Limited, ADANIPORTS,BSE,784,YYYY-31-DD 11:31:SS,4,VZWB22682244426410
3652,Power Grid Corporation of India Limited, POWERGRID,BSE,533,YYYY-11-DD 07:11:SS,62,PKKL00630120899165
3653,Tata Steel Limited, TATASTEEL,NSE,193,YYYY-42-DD 17:42:SS,44,ZBXA50256228481495
3654,UltraTech Cement Limited, ULTRACEMCO,BSE,593,YYYY-00-DD 01:00:SS,97,SVTL54256278394238
3655,IndusInd Bank Limited, INDUSINDBK,BSE,915,YYYY-07-DD 19:07:SS,10,DEJK78240151396495
3656,Britannia Industries Limited, BRITANNIA,BSE,858,YYYY-53-DD 00:53:SS,30,RQRN36293505577660
3657,Adani Enterprises Limited, ADANIENT,NSE,876,YYYY-05-DD 22:05:SS,92,FDLQ40031881091381
3658,Tata Consultancy Services Limited, TCS,NSE,418,YYYY-01-DD 14:01:SS,22,DPEO04790986341478
3659,Cipla Limited, CIPLA,BSE,795,YYYY-35-DD 05:35:SS,2,MZMO25812174377273
3660,State Bank of India, SBIN,BSE,752,YYYY-34-DD 16:34:SS,98,CXAS13658001863332
3661,Hero MotoCorp Limited, HEROMOTOCO,BSE,385,YYYY-28-DD 18:28:SS,46,SDPY95268952018655
3662,Larsen & Toubro Infotech Limited, LTI,BSE,980,YYYY-05-DD 18:05:SS,89,IIDT65997333507765
3663,Adani Green Energy Limited, ADANIGREEN,BSE,340,YYYY-11-DD 09:11:SS,10,BRAT34307087246755
3664,Larsen & Toubro Infotech Limited, LTI,NSE,563,YYYY-23-DD 12:23:SS,78,QKUV37004536818630
3665,Adani Ports and Special Economic Zone Limited, ADANIPORTS,BSE,160,YYYY-51-DD 16:51:SS,80,LZCN95147654075966
3666,Shree Cement Limited, SHREECEM,BSE,831,YYYY-51-DD 03:51:SS,78,CKJG99779049702290
3667,Larsen & Toubro Infotech Limited, LTI,NSE,200,YYYY-59-DD 16:59:SS,56,REHQ02715749303521
3668,Grasim Industries Limited, GRASIM,BSE,426,YYYY-26-DD 01:26:SS,49,MLTY15493283990709
3669,HCL Technologies Limited, HCLTECH,BSE,532,YYYY-01-DD 20:01:SS,27,FCHX41130901155432
3670,Wipro Limited, WIPRO,NSE,273,YYYY-08-DD 19:08:SS,67,CHHW40198647110572
3671,Hero MotoCorp Limited, HEROMOTOCO,BSE,839,YYYY-21-DD 10:21:SS,10,DYTN00388913775132
3672,Power Grid Corporation of India Limited, POWERGRID,BSE,629,YYYY-00-DD 13:00:SS,46,BCHW49786475015804
3673,HDFC Bank Limited, HDFCBANK,NSE,159,YYYY-39-DD 09:39:SS,84,XTFP26778511636466
3674,Divi's Laboratories Limited, DIVISLAB,BSE,884,YYYY-49-DD 14:49:SS,1,JCTK05336518905291
3675,Adani Green Energy Limited, ADANIGREEN,BSE,626,YYYY-59-DD 12:59:SS,53,YWNY16183952109762
3676,Infosys Limited, INFY,BSE,452,YYYY-45-DD 11:45:SS,93,CHUC47340159533321
3677,ICICI Bank Limited, ICICIBANK,NSE,339,YYYY-55-DD 17:55:SS,36,OTJV86407113234923
3678,Bajaj Finance Limited, BAJFINANCE,NSE,311,YYYY-42-DD 12:42:SS,47,MTPI34474563336655
3679,SBI Life Insurance Company Limited, SBILIFE,BSE,531,YYYY-28-DD 15:28:SS,86,QQGA69240243560619
3680,Britannia Industries Limited, BRITANNIA,NSE,312,YYYY-25-DD 05:25:SS,29,DLLG07582533760987
3681,Shree Cement Limited, SHREECEM,BSE,654,YYYY-07-DD 23:07:SS,94,XFJP23382533686502
3682,Adani Enterprises Limited, ADANIENT,NSE,513,YYYY-12-DD 19:12:SS,11,KDZO85299745652272
3683,Larsen & Toubro Infotech Limited, LTI,BSE,266,YYYY-45-DD 21:45:SS,96,PJJM32624946796563
3684,Bajaj Finserv Limited, BAJAJFINSV,NSE,384,YYYY-48-DD 05:48:SS,61,SKZO12045958404781
3685,Tata Steel Limited, TATASTEEL,BSE,735,YYYY-46-DD 22:46:SS,28,HRNL26374359260376
3686,HCL Technologies Limited, HCLTECH,NSE,920,YYYY-21-DD 22:21:SS,29,KVBO72932919908077
3687,Hero MotoCorp Limited, HEROMOTOCO,BSE,908,YYYY-17-DD 15:17:SS,40,EOBQ12591845300285
3688,Mahindra & Mahindra Limited, M&M,NSE,488,YYYY-42-DD 14:42:SS,87,ORQA20833136798256
3689,Infosys Limited, INFY,BSE,775,YYYY-38-DD 04:38:SS,47,NZXH18528351013737
3690,Sun Pharmaceutical Industries Limited, SUNPHARMA,BSE,678,YYYY-57-DD 17:57:SS,97,ZLCM76973051409622
3691,Grasim Industries Limited, GRASIM,NSE,283,YYYY-32-DD 18:32:SS,35,OBIM76099867237834
3692,Grasim Industries Limited, GRASIM,BSE,675,YYYY-35-DD 20:35:SS,12,EENY76459624621883
3693,HCL Technologies Limited, HCLTECH,BSE,230,YYYY-37-DD 05:37:SS,16,BPAZ87283332837605
3694,Tata Consumer Products Limited, TATACONSUM,NSE,446,YYYY-17-DD 15:17:SS,43,XTOI79595363082081
3695,Hindustan Unilever Limited, HINDUNILVR,BSE,516,YYYY-00-DD 19:00:SS,30,HRDP65189179834782
3696,Larsen & Toubro Infotech Limited, LTI,NSE,393,YYYY-19-DD 02:19:SS,87,OSXJ49522174224297
3697,Power Grid Corporation of India Limited, POWERGRID,BSE,948,YYYY-51-DD 02:51:SS,63,DPGT11865555232744
3698,Bajaj Auto Limited, BAJAJ-AUTO,NSE,978,YYYY-20-DD 10:20:SS,96,OKHZ39844130414005
3699,Power Grid Corporation of India Limited, POWERGRID,NSE,402,YYYY-16-DD 07:16:SS,5,CSBD28970375408960
3700,Asian Paints Limited, ASIANPAINT,NSE,776,YYYY-27-DD 17:27:SS,32,JEPN11942531080108
3701,Wipro Limited, WIPRO,NSE,266,YYYY-16-DD 21:16:SS,72,XNZZ27212282234953
3702,State Bank of India, SBIN,NSE,952,YYYY-57-DD 10:57:SS,75,ESAF57900148604572
3703,Larsen & Toubro Limited, LT,BSE,108,YYYY-21-DD 10:21:SS,17,OPBK37681567346552
3704,UltraTech Cement Limited, ULTRACEMCO,BSE,896,YYYY-59-DD 22:59:SS,62,ZLCM76973051409622
3705,Tata Motors Limited, TATAMOTORS,BSE,314,YYYY-45-DD 10:45:SS,69,ARJR07367863296218
3706,Cipla Limited, CIPLA,BSE,816,YYYY-07-DD 22:07:SS,91,ESAF57900148604572
3707,Bharti Airtel Limited, BHARTIARTL,BSE,783,YYYY-03-DD 11:03:SS,48,PMRC80893166094831
3708,Asian Paints Limited, ASIANPAINT,NSE,159,YYYY-00-DD 17:00:SS,18,BJCA48525734590559
3709,Power Grid Corporation of India Limited, POWERGRID,NSE,256,YYYY-00-DD 23:00:SS,6,LYBL63794988143738
3710,Tata Steel Limited, TATASTEEL,NSE,518,YYYY-39-DD 01:39:SS,82,WGGL29768771249685
3711,Adani Green Energy Limited, ADANIGREEN,NSE,160,YYYY-20-DD 17:20:SS,100,EKEG89201882617041
3712,Wipro Limited, WIPRO,BSE,895,YYYY-07-DD 16:07:SS,74,XTOI79595363082081
3713,Divi's Laboratories Limited, DIVISLAB,BSE,387,YYYY-27-DD 13:27:SS,15,POVH07781126403357
3714,Adani Enterprises Limited, ADANIENT,NSE,480,YYYY-38-DD 11:38:SS,94,FOZD33911249368505
3715,Maruti Suzuki India Limited, MARUTI,NSE,512,YYYY-06-DD 00:06:SS,77,YDYU17938432265783
3716,Titan Company Limited, TITAN,NSE,920,YYYY-48-DD 13:48:SS,95,SEXI48304422554251
3717,Grasim Industries Limited, GRASIM,BSE,985,YYYY-28-DD 09:28:SS,53,EJWJ80582570431540
3718,State Bank of India, SBIN,NSE,112,YYYY-33-DD 09:33:SS,50,RUNX75647982535017
3719,HCL Technologies Limited, HCLTECH,BSE,641,YYYY-20-DD 15:20:SS,74,TKOC70168189490826
3720,Mahindra & Mahindra Limited, M&M,NSE,518,YYYY-43-DD 20:43:SS,62,ONCL85095794162154
3721,Adani Ports and Special Economic Zone Limited, ADANIPORTS,NSE,990,YYYY-59-DD 19:59:SS,85,WJWM57402223857487
3722,Housing Development Finance Corporation Limited, HDFC,NSE,750,YYYY-54-DD 19:54:SS,42,BMGA83861029625897
3723,Sun Pharmaceutical Industries Limited, SUNPHARMA,BSE,479,YYYY-20-DD 06:20:SS,58,JPSC65570965999188
3724,Tata Consumer Products Limited, TATACONSUM,NSE,575,YYYY-37-DD 02:37:SS,4,ZNJL94190855191496
3725,Infosys Limited, INFY,NSE,692,YYYY-43-DD 16:43:SS,78,GRSN08161503445442
3726,Infosys Limited, INFY,NSE,982,YYYY-16-DD 08:16:SS,19,XNZZ27212282234953
3727,UltraTech Cement Limited, ULTRACEMCO,BSE,104,YYYY-35-DD 20:35:SS,31,GHZR94038149642727
3728,Cipla Limited, CIPLA,BSE,590,YYYY-35-DD 23:35:SS,34,KJEF45753126785459
3729,Hindustan Unilever Limited, HINDUNILVR,NSE,708,YYYY-34-DD 04:34:SS,17,BGSO07419345531772
3730,State Bank of India, SBIN,NSE,482,YYYY-28-DD 04:28:SS,78,IOMG51124133152453
3731,Wipro Limited, WIPRO,NSE,495,YYYY-35-DD 09:35:SS,64,BUCL41274896813975
3732,UltraTech Cement Limited, ULTRACEMCO,NSE,978,YYYY-22-DD 13:22:SS,17,CHHW40198647110572
3733,Bajaj Finserv Limited, BAJAJFINSV,BSE,603,YYYY-21-DD 04:21:SS,72,PAZH68682878047197
3734,Sun Pharmaceutical Industries Limited, SUNPHARMA,NSE,130,YYYY-56-DD 08:56:SS,53,EEUL98115175828881
3735,Grasim Industries Limited, GRASIM,NSE,246,YYYY-52-DD 06:52:SS,78,RGHT25032479276645
3736,Kotak Mahindra Bank Limited, KOTAKBANK,NSE,927,YYYY-31-DD 20:31:SS,86,YHGN71888280963558
3737,Tata Consumer Products Limited, TATACONSUM,NSE,118,YYYY-17-DD 16:17:SS,63,VYWR54947668020737
3738,Hindustan Petroleum Corporation Limited, HINDPETRO,BSE,746,YYYY-13-DD 01:13:SS,60,RWSI00023304687182
3739,Aditya Birla Capital Limited, ABCAPITAL,BSE,429,YYYY-40-DD 20:40:SS,5,GGEL84075348573494
3740,Eicher Motors Limited, EICHERMOT,NSE,675,YYYY-19-DD 01:19:SS,17,XYVQ13943147055572
3741,Aditya Birla Capital Limited, ABCAPITAL,NSE,706,YYYY-42-DD 01:42:SS,16,JXDZ60309760981493
3742,Bajaj Auto Limited, BAJAJ-AUTO,NSE,907,YYYY-44-DD 15:44:SS,44,ULED69462862024024
3743,Aditya Birla Capital Limited, ABCAPITAL,NSE,190,YYYY-43-DD 17:43:SS,3,FPER68132848405276
3744,Cipla Limited, CIPLA,BSE,345,YYYY-12-DD 03:12:SS,75,OWPB30889090512711
3745,ITC Limited, ITC,NSE,203,YYYY-41-DD 21:41:SS,16,IBIQ98494309190903
3746,Wipro Limited, WIPRO,NSE,858,YYYY-26-DD 18:26:SS,38,EIFE10478073954482
3747,Bajaj Finserv Limited, BAJAJFINSV,BSE,763,YYYY-21-DD 02:21:SS,61,ZDPN35261319648774
3748,Titan Company Limited, TITAN,NSE,383,YYYY-48-DD 23:48:SS,24,MLTY15493283990709
3749,SBI Life Insurance Company Limited, SBILIFE,BSE,937,YYYY-37-DD 09:37:SS,22,TKHC25677678251142
3750,Dr. Reddy's Laboratories Limited, DRREDDY,NSE,550,YYYY-10-DD 19:10:SS,21,OPSG16008887049621
3751,Hindustan Zinc Limited, HINDZINC,BSE,683,YYYY-35-DD 07:35:SS,64,TOPQ13694172548192
3752,Asian Paints Limited, ASIANPAINT,BSE,812,YYYY-38-DD 10:38:SS,18,TJVA82170020307038
3753,Sun Pharmaceutical Industries Limited, SUNPHARMA,NSE,139,YYYY-04-DD 16:04:SS,39,QMIO87227846335080
3754,Infosys Limited, INFY,BSE,607,YYYY-17-DD 16:17:SS,86,XLWQ64568542680227
3755,Eicher Motors Limited, EICHERMOT,BSE,758,YYYY-38-DD 16:38:SS,48,FCTM02279650430716
3756,UltraTech Cement Limited, ULTRACEMCO,BSE,407,YYYY-06-DD 15:06:SS,6,WVNK66739411658332
3757,Wipro Limited, WIPRO,NSE,806,YYYY-54-DD 13:54:SS,16,OQDE32082752782705
3758,Nestle India Limited, NESTLEIND,BSE,324,YYYY-57-DD 15:57:SS,70,YPOW54383096232028
3759,Nestle India Limited, NESTLEIND,BSE,447,YYYY-40-DD 15:40:SS,61,AZFR41994328769458
3760,Adani Enterprises Limited, ADANIENT,BSE,268,YYYY-54-DD 11:54:SS,48,UFHG30280909882722
3761,Bajaj Finance Limited, BAJFINANCE,BSE,556,YYYY-57-DD 15:57:SS,8,SZHA78061566723780
3762,Asian Paints Limited, ASIANPAINT,BSE,908,YYYY-36-DD 09:36:SS,12,YAVD40908857120101
3763,Power Grid Corporation of India Limited, POWERGRID,NSE,785,YYYY-10-DD 09:10:SS,6,HYCF48401415084387
3764,Nestle India Limited, NESTLEIND,NSE,747,YYYY-57-DD 18:57:SS,32,ODEL22453085365339
3765,Cipla Limited, CIPLA,BSE,380,YYYY-11-DD 01:11:SS,89,WHKQ96727251675516
3766,Eicher Motors Limited, EICHERMOT,BSE,237,YYYY-04-DD 12:04:SS,41,UYRG17505074193450
3767,Hindustan Petroleum Corporation Limited, HINDPETRO,NSE,832,YYYY-19-DD 17:19:SS,89,RUQQ59809129808691
3768,Cipla Limited, CIPLA,BSE,993,YYYY-48-DD 00:48:SS,50,VAYU39062677360229
3769,Shree Cement Limited, SHREECEM,NSE,436,YYYY-08-DD 05:08:SS,94,KPDS99190150764323
3770,ICICI Bank Limited, ICICIBANK,NSE,100,YYYY-10-DD 02:10:SS,16,IQAH24496419020655
3771,Coal India Limited, COALINDIA,NSE,528,YYYY-22-DD 21:22:SS,94,IKEA97530685859692
3772,Bajaj Finserv Limited, BAJAJFINSV,NSE,450,YYYY-20-DD 05:20:SS,16,LJJG54442821193683
3773,Bajaj Finserv Limited, BAJAJFINSV,BSE,761,YYYY-34-DD 21:34:SS,20,WWVU56471333087020
3774,Tata Motors Limited, TATAMOTORS,BSE,150,YYYY-04-DD 05:04:SS,33,SQTS44216029688138
3775,Axis Bank Limited, AXISBANK,NSE,616,YYYY-42-DD 23:42:SS,64,JOLO88395535206427
3776,Tata Motors Limited, TATAMOTORS,BSE,753,YYYY-04-DD 23:04:SS,52,PPZT92520744612693
3777,Tech Mahindra Limited, TECHM,NSE,412,YYYY-20-DD 17:20:SS,77,EEUL98115175828881
3778,Divi's Laboratories Limited, DIVISLAB,NSE,420,YYYY-13-DD 03:13:SS,6,NZOO82935828996981
3779,Titan Company Limited, TITAN,NSE,650,YYYY-36-DD 19:36:SS,53,RVCH54764483080106
3780,Power Grid Corporation of India Limited, POWERGRID,NSE,220,YYYY-02-DD 01:02:SS,16,JAJN15865803870659
3781,Housing Development Finance Corporation Limited, HDFC,BSE,767,YYYY-12-DD 03:12:SS,56,UUYD77977295582420
3782,Asian Paints Limited, ASIANPAINT,BSE,581,YYYY-58-DD 03:58:SS,74,YFGE51261586276921
3783,Tata Steel Limited, TATASTEEL,BSE,401,YYYY-54-DD 19:54:SS,54,POEV86471380111945
3784,Maruti Suzuki India Limited, MARUTI,BSE,923,YYYY-53-DD 22:53:SS,33,VXWK51620205779873
3785,UltraTech Cement Limited, ULTRACEMCO,BSE,742,YYYY-45-DD 17:45:SS,19,CCRH40503724909839
3786,Bajaj Auto Limited, BAJAJ-AUTO,NSE,359,YYYY-47-DD 17:47:SS,60,SUUH34656715956670
3787,Housing Development Finance Corporation Limited, HDFC,NSE,467,YYYY-57-DD 23:57:SS,38,GWST69805183090779
3788,Cipla Limited, CIPLA,BSE,343,YYYY-10-DD 15:10:SS,85,CFOM56972817208525
3789,Bajaj Finserv Limited, BAJAJFINSV,NSE,987,YYYY-02-DD 17:02:SS,18,RQKA35588011806858
3790,Bajaj Finance Limited, BAJFINANCE,NSE,261,YYYY-29-DD 17:29:SS,54,QKUV37004536818630
3791,Bajaj Finserv Limited, BAJAJFINSV,NSE,293,YYYY-38-DD 07:38:SS,10,BZNZ34939372185473
3792,ITC Limited, ITC,NSE,574,YYYY-38-DD 22:38:SS,18,WZXX97079476399268
3793,Titan Company Limited, TITAN,BSE,477,YYYY-10-DD 06:10:SS,27,ZMSG46514882192902
3794,Nestle India Limited, NESTLEIND,BSE,460,YYYY-46-DD 08:46:SS,54,GDAX99254669223189
3795,Infosys Limited, INFY,NSE,855,YYYY-52-DD 02:52:SS,34,ZSLW22555920203829
3796,Mahindra & Mahindra Limited, M&M,BSE,167,YYYY-24-DD 01:24:SS,24,KKNW47349160733083
3797,Wipro Limited, WIPRO,BSE,393,YYYY-06-DD 02:06:SS,73,VTDO85568327002958
3798,ITC Limited, ITC,BSE,452,YYYY-52-DD 12:52:SS,50,GPTU59772231907697
3799,Hero MotoCorp Limited, HEROMOTOCO,NSE,216,YYYY-24-DD 07:24:SS,23,VYKZ57572115280649
